date,cores,site,vo
1543970959.8275623,101344,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-Brunel
1613323730.4449797,91040,UKI-LT2-RH,LSST
1562986633.1771133,54880,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1548936450.9083924,30368,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1580301651.1944766,8800,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-RHUL
1569517360.4719915,36320,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1612136090.5323725,10112,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
1551627912.227151,101408,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1561371244.4521244,33408,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
1606427203.8894286,97792,UKI-SOUTHGRID-CAM-HEP,skatelescope.eu
1596201780.9361508,12128,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-GLASGOW
1612558837.8792562,28960,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-QMUL
1564138655.5011294,60736,UKI-SCOTGRID-ECDF2,virgo
1592171584.754953,116864,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-CAM-HEP
1568239812.593337,115840,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
1596052322.9896567,30240,UKI-LT2-IC-HEP25,vcycle
1558974735.637551,7840,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1541762405.1492045,99584,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
1614424272.553347,62144,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-Brunel
1596086666.264036,103808,UKI-SOUTHGRID-CAM-HEP,Diamond
1592604819.4443657,15264,UKI-SOUTHGRID-CAM-HEP,gaia
1601929777.6031358,110752,UKI-NORTHGRID-SHEF-HEP7,iris.ac.uk
1572571135.8983521,96800,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-CAM-HEP
1543718426.2031798,60096,UK-CAM-CUMULUS47,Capacity
1614340856.3360658,124096,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-ECDF
1613663175.4856534,40320,UKI-SCOTGRID-GLASGOW4,gaia
1614430791.691649,16032,UKI-LT2-QMUL4,ral-cloud
1606304298.3793736,62880,RAL-LCG211,UKI-SOUTHGRID-BHAM-HEP
1548413181.237822,4160,UKI-LT2-IC-HEP25,ral-cloud
1586139015.844822,57504,UKI-SOUTHGRID-OX-HEP2,iris.ac.uk
1551954930.2396085,123392,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-OX-HEP
1569656148.828624,97216,UKI-LT2-IC-HEP25,lz
1537928980.4071383,5600,RAL-LCG211,UKI-LT2-QMUL
1609044950.2322474,80512,UKI-SOUTHGRID-OX-HEP2,gaia
1614652942.1925957,65920,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-RALPP
1536845227.0554442,9120,RAL-LCG211,Allocation
1543265159.8653631,100960,UKI-LT2-QMUL4,gaia-dev
1569323546.309176,121792,RAL-LCG211,UKI-NORTHGRID-SHEF-HEP
1558297763.9566205,17600,UKI-NORTHGRID-LANCS-HEP7,AENEAS
1564934809.6974838,123392,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1581509309.9399889,59680,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BHAM-HEP
1546807405.1245916,43136,UKI-SCOTGRID-ECDF2,AENEAS
1568148271.4859195,66144,UKI-NORTHGRID-MAN-HEP14,UK-CAM-CUMULUS
1605131439.3921952,65152,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1544237424.342866,113920,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BHAM-HEP
1542992826.403959,27072,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-GLASGOW
1569196899.2612977,29152,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
1599696656.9627542,105280,UKI-NORTHGRID-LIV-HEP3,gaia-test
1598612704.02905,117056,UKI-SOUTHGRID-OX-HEP2,casu
1570867709.452255,44160,ral-cloud244,UKI-SOUTHGRID-RALPP
1583179627.477218,32352,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
1580293549.4704604,65504,UKI-NORTHGRID-SHEF-HEP7,LSST
1599319332.431296,32160,UKI-LT2-QMUL4,dune
1565744670.0862207,57440,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-RHUL
1588804854.5714567,101600,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-Brunel
1588911387.5890076,60160,RAL-LCG211,vo.cta.in2p3.fr
1562642293.2121677,28256,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1539323378.2909005,76736,UKI-LT2-Brunel9,UKI-LT2-Brunel
1535330901.9793463,47584,UKI-LT2-Brunel9,ral-cloud
1545522195.457197,119872,UKI-SOUTHGRID-RALPP5,LSST
1603756110.3801496,115072,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
1619179135.7949018,34496,UKI-LT2-RH,UKI-NORTHGRID-LANCS-HEP
1571824089.0135772,121376,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
1556992326.2360754,76224,UKI-NORTHGRID-LIV-HEP3,lz
1585005165.073049,96352,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
1614814939.208012,85920,UKI-LT2-Brunel9,Allocation
1528662106.1510243,124640,UKI-LT2-QMUL4,RAL-LCG2
1578987118.6193929,123264,UKI-LT2-Brunel9,dirac
1578283048.1003497,115392,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BRIS-HEP
1609206284.9307938,105248,UKI-SCOTGRID-ECDF2,ral-cloud
1593937528.4215667,49248,UKI-SCOTGRID-ECDF2,EUCLID
1620171651.3521278,78304,UKI-SOUTHGRID-CAM-HEP,casu
1535512855.7000966,99104,UKI-SCOTGRID-GLASGOW4,Allocation
1621290265.4022758,17760,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1609819894.5663493,117856,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-Brunel
1593721802.0716887,18496,UKI-SCOTGRID-ECDF2,UKI-LT2-RHUL
1604845242.1993027,112896,UKI-NORTHGRID-LANCS-HEP7,Diamond
1578401901.460261,38496,UKI-LT2-RH,RAL-LCG2
1598276445.3716195,88736,UKI-NORTHGRID-SHEF-HEP7,lsst
1542711363.7183666,68512,UKI-LT2-QMUL4,skatelescope.eu
1563533694.1341615,38880,UKI-NORTHGRID-LANCS-HEP7,gaia
1591078421.627747,53920,UKI-LT2-RH,UKI-LT2-QMUL
1561946263.3256721,60832,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
1531302508.3590052,128992,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LANCS-HEP
1564390912.223584,119488,UKI-LT2-Brunel9,UKI-NORTHGRID-MAN-HEP
1555725903.0235927,43808,RAL-LCG211,UKI-NORTHGRID-LIV-HEP
1577976382.0923247,55904,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
1555733666.4738119,99072,UKI-LT2-Brunel9,gaia-prod
1564729956.155331,27904,UKI-SOUTHGRID-BHAM-HEP,CLF
1553624661.1226196,81280,UKI-LT2-IC-HEP25,jintrac
1586442011.3887477,81600,UKI-LT2-Brunel9,jintrac
1582035869.4864252,91360,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
1538398562.6151557,38048,UKI-LT2-QMUL4,CLF
1607635154.3925633,63360,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1580837781.7122796,960,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
1563026706.641303,73536,UKI-LT2-RH,UK-CAM-CUMULUS
1528598466.1007724,106784,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1563145171.748589,35584,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1587371229.5480764,117536,UKI-LT2-IC-HEP25,eMERLIN
1582932279.7307415,33536,UKI-SOUTHGRID-BHAM-HEP,lsst
1593858860.4668918,69504,UKI-SOUTHGRID-BRIS-HEP1,lsst
1554868006.776616,128224,UK-CAM-CUMULUS47,lz
1528466405.7102134,19616,UKI-LT2-IC-HEP25,casu
1616073030.1458342,15200,UKI-LT2-QMUL4,RAL-LCG2
1548389963.6577122,32768,UKI-NORTHGRID-LIV-HEP3,iris.ac.uk
1579125384.1005065,126272,UKI-SOUTHGRID-OX-HEP2,EUCLID
1564873892.4474254,108960,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
1613827395.0062835,130816,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
1561916969.5290153,30272,UKI-NORTHGRID-MAN-HEP14,Capacity
1612064379.0864344,94976,UKI-SOUTHGRID-OX-HEP2,lz
1571973804.0085866,59968,UKI-NORTHGRID-SHEF-HEP7,CLF
1555784163.5662618,70944,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1562778798.7851183,40320,UKI-NORTHGRID-SHEF-HEP7,lz
1534129897.8595765,7008,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1607276397.0663579,57120,RAL-LCG211,Diamond
1578676223.0383334,24384,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-SHEF-HEP
1593648736.8099437,59040,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1610277072.1295412,68448,UKI-LT2-RH,lsst
1541323543.801028,81504,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-Brunel
1559426020.60495,70912,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1597718649.2889614,44640,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
1619521009.3639166,118176,UKI-SCOTGRID-ECDF2,gaia-test
1589018340.4809067,33408,UKI-NORTHGRID-LIV-HEP3,vcycle
1622611761.4435678,8512,UKI-NORTHGRID-LIV-HEP3,gaia-prod
1528566343.762507,52928,ral-cloud244,UKI-LT2-IC-HEP
1602431506.8213787,73184,UKI-LT2-Brunel9,AENEAS
1599938493.5064921,56384,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1527666745.8776526,9536,UK-CAM-CUMULUS47,Allocation
1546346399.935175,12896,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1569213516.4356818,114240,UKI-NORTHGRID-LANCS-HEP7,iris.ac.uk
1617787973.4104292,130336,UKI-SOUTHGRID-CAM-HEP,ISIS
1591038995.4799247,76832,UKI-LT2-QMUL4,UKI-SCOTGRID-ECDF
1579222303.4665995,87360,UKI-SOUTHGRID-BHAM-HEP,dirac
1594417427.0252218,3840,UKI-SOUTHGRID-CAM-HEP,gaia-dev
1558497385.391376,58752,UKI-SOUTHGRID-CAM-HEP,gaia
1595203150.3625245,19232,UKI-NORTHGRID-MAN-HEP14,Allocation
1605781243.5219722,72544,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1568680182.6093254,19488,RAL-LCG211,UK-CAM-CUMULUS
1596720056.7551582,96608,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1573847828.636772,25760,UK-CAM-CUMULUS47,gaia-dev
1553399071.7604795,41696,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LIV-HEP
1616804355.9337366,72128,UKI-SOUTHGRID-BHAM-HEP,lz
1575711686.8212512,113440,ral-cloud244,Capacity
1611439249.2286973,113088,RAL-LCG211,jintrac
1558687672.1410549,47936,UKI-LT2-RH,AENEAS
1620396706.8836193,130528,UKI-SOUTHGRID-OX-HEP2,Capacity
1613731423.5820868,40192,UK-CAM-CUMULUS47,lsst
1609802308.2010624,111136,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-SHEF-HEP
1615328263.279091,126688,RAL-LCG211,UKI-SCOTGRID-ECDF
1581822665.2077365,25952,UKI-SCOTGRID-ECDF2,dirac
1610789021.4668376,67168,UKI-SOUTHGRID-OX-HEP2,EUCLID
1564205173.5589077,26624,UKI-LT2-Brunel9,UKI-SCOTGRID-ECDF
1590028661.9636703,78912,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1565310815.248965,113216,UKI-LT2-RH,UKI-NORTHGRID-LANCS-HEP
1568836038.3332255,97664,UKI-NORTHGRID-LANCS-HEP7,ISIS
1547872838.429498,25152,UKI-NORTHGRID-SHEF-HEP7,jintrac
1542860911.902132,134464,UK-CAM-CUMULUS47,gaia-test
1571785567.7934244,131040,UKI-LT2-IC-HEP25,vcycle
1616839428.5515652,90976,UKI-LT2-QMUL4,gaia-test
1576720992.6506064,3808,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-ECDF
1541612957.809442,3904,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-ECDF
1534457475.7784884,132288,UKI-SOUTHGRID-OX-HEP2,AENEAS
1602232180.677912,2976,UKI-NORTHGRID-SHEF-HEP7,dune
1536462770.026969,82912,RAL-LCG211,dune
1550825045.6660154,120832,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1589661295.024092,27104,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LANCS-HEP
1617382330.4166653,51744,RAL-LCG211,eMERLIN
1591675728.795728,20704,UK-CAM-CUMULUS47,lsst
1536855179.6504097,92640,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1571165430.504412,7008,UKI-LT2-Brunel9,LSST
1561237629.168036,71136,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
1607169664.6421,24032,UKI-LT2-QMUL4,Allocation
1622974570.6312187,43872,UKI-NORTHGRID-SHEF-HEP7,LSST
1571132095.950094,98240,RAL-LCG211,UKI-NORTHGRID-MAN-HEP
1561184990.9698827,11008,UKI-NORTHGRID-LIV-HEP3,ral-cloud
1556488464.9007492,96992,UKI-NORTHGRID-LIV-HEP3,dune
1595767096.2520142,116704,UKI-SOUTHGRID-RALPP5,eMERLIN
1545174473.994173,97856,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1585633550.0582886,12896,UK-CAM-CUMULUS47,eMERLIN
1533027359.800185,30560,UKI-LT2-RH,RAL-LCG2
1619607646.7350035,115840,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1606223319.1990974,87488,UK-CAM-CUMULUS47,CCFE
1553058856.3574405,125056,UKI-LT2-QMUL4,UKI-LT2-RHUL
1576758041.8314688,17248,UKI-SOUTHGRID-RALPP5,gaia
1557779295.5887375,29664,UKI-LT2-IC-HEP25,AENEAS
1540895317.324224,39648,UKI-NORTHGRID-SHEF-HEP7,CLF
1594390309.4071918,83712,ral-cloud244,UKI-NORTHGRID-LIV-HEP
1616467767.2336502,11072,UKI-SCOTGRID-ECDF2,CCFE
1600792580.6609669,81984,UKI-SOUTHGRID-RALPP5,lz
1593710305.8707683,66592,UKI-NORTHGRID-LIV-HEP3,AENEAS
1548182113.8699381,120448,UKI-SOUTHGRID-RALPP5,UK-CAM-CUMULUS
1580558630.325291,26720,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
1553533636.9048586,31808,UKI-SOUTHGRID-RALPP5,CLF
1536245683.7912526,102688,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1575561727.2839508,93600,UK-CAM-CUMULUS47,gaia-prod
1597668084.8515453,67360,UKI-SOUTHGRID-OX-HEP2,gaia-test
1577652360.8363454,135328,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-OX-HEP
1533835830.1803904,23968,UKI-SCOTGRID-GLASGOW4,RAL-LCG2
1621897696.6110148,23488,UKI-SCOTGRID-GLASGOW4,ISIS
1590064939.7102995,78240,UKI-LT2-IC-HEP25,iris.ac.uk
1571380298.0059576,32864,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1538334577.887075,12352,UKI-NORTHGRID-LANCS-HEP7,vo.cta.in2p3.fr
1570357939.7748547,48992,UKI-SOUTHGRID-BHAM-HEP,UK-CAM-CUMULUS
1532056157.628394,104768,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-RHUL
1582349458.0526013,55904,UKI-LT2-Brunel9,UKI-LT2-QMUL
1582943942.3973148,20224,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-GLASGOW
1611015288.2364142,111712,UKI-LT2-RH,vo.cta.in2p3.fr
1569016797.9258835,51936,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-RALPP
1541850081.2041705,56000,ral-cloud244,Diamond
1596761210.9360096,81152,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1568612022.9451497,27360,UKI-NORTHGRID-LIV-HEP3,gaia-test
1608334883.5120578,133728,UKI-SOUTHGRID-CAM-HEP,virgo
1601157993.1287122,42016,UKI-SOUTHGRID-OX-HEP2,ral-cloud
1530320191.0041847,18208,UKI-NORTHGRID-LANCS-HEP7,CLF
1585213547.6792276,129184,UK-CAM-CUMULUS47,CCFE
1563189107.7635877,68768,UKI-LT2-Brunel9,UKI-SCOTGRID-ECDF
1533631192.4412854,4032,UKI-LT2-RH,jintrac
1546505074.7774389,110752,UKI-LT2-IC-HEP25,gaia
1609779958.1616423,83072,RAL-LCG211,virgo
1541320615.1719933,114816,UKI-LT2-QMUL4,RAL-LCG2
1609035897.9997885,134528,UKI-SOUTHGRID-BRIS-HEP1,ISIS
1560876110.0035722,69696,UKI-SOUTHGRID-OX-HEP2,jintrac
1591697136.1519341,50176,UKI-NORTHGRID-LANCS-HEP7,gaia-prod
1538629910.1396966,57760,UKI-NORTHGRID-MAN-HEP14,casu
1596063381.6719654,60000,UKI-NORTHGRID-SHEF-HEP7,jintrac
1548272282.4112332,59904,UKI-LT2-IC-HEP25,UKI-LT2-Brunel
1595112682.1770551,106752,UKI-SCOTGRID-ECDF2,CCFE
1561664779.5227053,131200,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1576568145.4526396,33568,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BHAM-HEP
1533712212.2240791,14464,UKI-NORTHGRID-LANCS-HEP7,CLF
1601162877.8064797,66464,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-SHEF-HEP
1551814698.4122891,832,UKI-SCOTGRID-ECDF2,gaia-test
1587384759.635113,130816,UK-CAM-CUMULUS47,dune
1591782542.6793973,85440,UKI-LT2-RH,ral-cloud
1615334230.2206936,88384,UKI-LT2-RH,AENEAS
1602053729.6509087,45760,UKI-SOUTHGRID-RALPP5,Diamond
1552354437.9966812,133472,ral-cloud244,EUCLID
1596061765.356119,68832,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
1553789966.6579626,138112,UK-CAM-CUMULUS47,lsst
1581837147.5091825,139648,ral-cloud244,RAL-LCG2
1548985269.4038079,119168,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
1580392195.0551598,72480,UKI-LT2-Brunel9,skatelescope.eu
1603163809.5689883,115936,UKI-LT2-IC-HEP25,jintrac
1573707080.2465856,117184,UKI-LT2-IC-HEP25,skatelescope.eu
1621668991.858944,21376,ral-cloud244,UKI-SCOTGRID-GLASGOW
1534557571.0908341,36992,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1561309640.3147902,116320,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1591950263.979728,86272,UKI-LT2-RH,LSST
1573454029.0767078,45408,UKI-SOUTHGRID-BHAM-HEP,vcycle
1622373911.3675013,35136,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1622815481.1519935,37440,UKI-LT2-RH,Allocation
1563709585.6028392,122016,RAL-LCG211,ISIS
1568185649.3668234,75584,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1577617166.4799838,105472,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
1569150366.9455125,72384,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
1554652465.0489864,115168,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LANCS-HEP
1527527853.8483138,117664,UKI-SOUTHGRID-RALPP5,gaia-prod
1554064497.3992636,30528,UKI-SCOTGRID-ECDF2,CCFE
1570705240.6848254,124960,UKI-SCOTGRID-ECDF2,Allocation
1528694460.7976296,128640,UKI-SOUTHGRID-BHAM-HEP,virgo
1529748581.509142,138464,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
1590585959.0398958,112192,RAL-LCG211,eMERLIN
1551396256.3893359,80800,UKI-SOUTHGRID-CAM-HEP,LSST
1583484082.4868608,89888,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-OX-HEP
1587705503.1897845,116064,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1600554597.3902466,35264,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
1619496708.5486133,106208,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1607612801.8514488,53056,ral-cloud244,lsst
1565523325.1472437,17376,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
1561105562.3898356,61216,UKI-SOUTHGRID-OX-HEP2,jintrac
1534284034.5881462,32992,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-LANCS-HEP
1562959951.926463,80352,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-OX-HEP
1540148195.399825,103200,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-CAM-HEP
1579475994.7810097,8096,UKI-SOUTHGRID-BHAM-HEP,CLF
1545274758.559575,74880,UKI-SOUTHGRID-OX-HEP2,gaia
1542651825.528255,104000,UKI-LT2-IC-HEP25,lsst
1561485410.851481,14656,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BHAM-HEP
1603874672.48547,124480,RAL-LCG211,skatelescope.eu
1603085838.0474298,132416,RAL-LCG211,LSST
1578071778.6501656,135040,UKI-SOUTHGRID-RALPP5,UKI-LT2-IC-HEP
1539555957.7981732,30496,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1577555140.9201164,111296,UKI-NORTHGRID-SHEF-HEP7,ISIS
1551485474.3090603,92928,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-QMUL
1531701732.8022401,88960,UKI-LT2-Brunel9,lz
1609599316.4671829,73440,UKI-LT2-QMUL4,UKI-SOUTHGRID-OX-HEP
1620038144.0170753,68896,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
1575778074.316537,132224,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-MAN-HEP
1565556154.015349,40832,UKI-SCOTGRID-GLASGOW4,gaia-test
1604472082.5633724,129504,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1527386146.7972326,49056,UKI-SOUTHGRID-RALPP5,AENEAS
1531364536.8716772,4096,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1602408834.9195952,117280,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
1550304671.3193984,63712,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-MAN-HEP
1587797168.5709064,83552,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1540633260.847906,88736,UKI-NORTHGRID-LANCS-HEP7,iris.ac.uk
1594274995.2249055,129888,UKI-SCOTGRID-ECDF2,gaia
1596581192.4444199,103232,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
1586663580.245471,77632,ral-cloud244,CLF
1613922301.7659013,48672,UKI-SOUTHGRID-RALPP5,Capacity
1589637553.0298924,115392,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1621874635.7042937,12704,UKI-LT2-QMUL4,UKI-SCOTGRID-GLASGOW
1531084062.703854,60576,UKI-SCOTGRID-ECDF2,EUCLID
1617235132.1088626,55648,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-QMUL
1608664974.8985827,124192,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1551767251.6787238,62208,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
1561847873.120996,134080,UKI-LT2-RH,vcycle
1576830506.649904,57120,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LIV-HEP
1551257157.0278683,42304,UKI-SOUTHGRID-BRIS-HEP1,gaia-dev
1566255853.608345,10208,UKI-SCOTGRID-ECDF2,gaia-test
1586830005.1003754,109440,ral-cloud244,ISIS
1548915814.0202956,38048,UK-CAM-CUMULUS47,CCFE
1618409926.1067934,22624,UKI-NORTHGRID-LIV-HEP3,lsst
1567333460.397834,88800,UKI-SCOTGRID-ECDF2,ral-cloud
1609439977.295353,22144,UKI-SOUTHGRID-BHAM-HEP,CLF
1551845100.526012,46336,UKI-LT2-IC-HEP25,virgo
1530672388.1704998,58304,UKI-NORTHGRID-MAN-HEP14,UK-CAM-CUMULUS
1593206058.4234512,69632,UKI-LT2-Brunel9,CLF
1581464993.3880837,123264,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-OX-HEP
1537839427.8869362,111840,UKI-LT2-Brunel9,ral-cloud
1609454853.5812414,98240,UKI-SCOTGRID-GLASGOW4,Allocation
1600046713.723939,120928,ral-cloud244,UKI-NORTHGRID-LANCS-HEP
1550034731.8305378,3520,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-MAN-HEP
1568580101.2188008,77376,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
1619185887.277474,121472,RAL-LCG211,UKI-SCOTGRID-ECDF
1623093757.4169264,88224,UKI-LT2-Brunel9,Capacity
1547235730.6866808,18432,UKI-SOUTHGRID-BRIS-HEP1,casu
1591812713.6412997,1056,UKI-SOUTHGRID-BHAM-HEP,AENEAS
1585925714.2784877,106848,UKI-SOUTHGRID-BHAM-HEP,Diamond
1568900581.2183805,96448,UKI-SOUTHGRID-OX-HEP2,vcycle
1602150428.4468176,74528,UKI-LT2-Brunel9,UKI-SOUTHGRID-BRIS-HEP
1528757599.885214,104032,UKI-NORTHGRID-LIV-HEP3,Capacity
1616400744.9387136,72800,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1578028485.8314416,21664,UKI-LT2-IC-HEP25,LSST
1581571689.0570302,46080,UKI-NORTHGRID-MAN-HEP14,ral-cloud
1565112941.2440407,88832,UKI-NORTHGRID-LIV-HEP3,ISIS
1537264953.2968917,91712,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
1533356797.6971474,100384,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1538459294.6022997,108032,UKI-NORTHGRID-MAN-HEP14,vcycle
1619118797.7963223,21760,UKI-SOUTHGRID-CAM-HEP,virgo
1598628167.834251,88672,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-IC-HEP
1608332532.8271961,35840,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
1563051466.4383848,143264,UKI-NORTHGRID-SHEF-HEP7,Diamond
1549490151.6489682,11168,UKI-LT2-QMUL4,dune
1591352655.1324496,75840,UK-CAM-CUMULUS47,RAL-LCG2
1596930546.6556427,138592,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
1617631648.936494,66656,UKI-LT2-RH,CLF
1621490273.593219,93728,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1560091367.3928604,63968,UK-CAM-CUMULUS47,UKI-LT2-Brunel
