timestamp,cores,site,vo
1553338097.8899846,142368,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LIV-HEP
1553342532.329018,17408,UKI-NORTHGRID-LANCS-HEP7,gaia
1553353537.1988778,82080,UKI-LT2-IC-HEP25,lsst
1553360890.4089847,31296,UKI-SCOTGRID-ECDF2,virgo
1553364227.9611619,36224,UKI-SOUTHGRID-RALPP5,UK-CAM-CUMULUS
1553365900.499665,102432,UKI-NORTHGRID-MAN-HEP14,lsst
1553376838.560426,132032,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1553382095.2429264,126272,RAL-LCG211,lsst
1553382423.6827316,35840,UKI-LT2-IC-HEP25,dune
1553382514.559723,9088,RAL-LCG211,iris.ac.uk
1553389352.1023633,44896,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
1553400569.9180565,125696,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-SHEF-HEP
1553411340.58695,102144,UK-CAM-CUMULUS47,jintrac
1553414574.9877808,113408,UKI-SOUTHGRID-RALPP5,iris.ac.uk
1553427307.575645,127104,UKI-SOUTHGRID-CAM-HEP,gaia-test
1553435802.8460574,86848,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-RALPP
1553441498.659343,36736,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-SHEF-HEP
1553459469.19688,148352,ral-cloud244,UKI-NORTHGRID-LANCS-HEP
1553460089.881982,75008,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
1553475648.963306,98560,UKI-SOUTHGRID-CAM-HEP,Allocation
1553476045.8842163,102784,UKI-SOUTHGRID-BRIS-HEP1,lz
1553482279.1023595,97344,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
1553495237.4753091,157984,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
1553499500.8656886,56288,UKI-LT2-Brunel9,CLF
1553524408.5391393,27168,UK-CAM-CUMULUS47,UKI-SOUTHGRID-OX-HEP
1553537353.2634735,6048,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1553540995.1720922,28352,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1553551956.494899,145440,UKI-SOUTHGRID-RALPP5,LSST
1553568462.204792,7648,UKI-SOUTHGRID-CAM-HEP,dune
1553568752.024393,68768,UKI-SOUTHGRID-CAM-HEP,CLF
1553569010.7751665,170336,UKI-SOUTHGRID-BHAM-HEP,CCFE
1553569308.757551,150912,RAL-LCG211,UKI-LT2-IC-HEP
1553582596.371401,93600,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1553603933.8821003,130400,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-SHEF-HEP
1553612672.1961744,40000,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-OX-HEP
1553614489.9691548,157120,UKI-SOUTHGRID-OX-HEP2,lsst
1553614989.0130663,149792,UKI-SCOTGRID-ECDF2,ral-cloud
1553621757.2643197,107008,UKI-SCOTGRID-GLASGOW4,CCFE
1553631463.826707,33536,UKI-SOUTHGRID-CAM-HEP,AENEAS
1553632487.6901774,124672,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1553632673.2576783,154016,UKI-SOUTHGRID-RALPP5,dirac
1553643999.9853256,67904,UK-CAM-CUMULUS47,UKI-LT2-RHUL
1553650032.8918622,155744,UKI-LT2-IC-HEP25,gaia-test
1553652282.2407541,49376,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
1553654330.7680178,130880,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-IC-HEP
1553668117.498732,144480,UK-CAM-CUMULUS47,Capacity
1553679366.4511073,109536,UKI-NORTHGRID-SHEF-HEP7,virgo
1553685723.7112522,20000,ral-cloud244,UKI-NORTHGRID-MAN-HEP
1553688658.6914887,76224,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1553706619.226331,57664,UKI-SOUTHGRID-BHAM-HEP,UKI-SCOTGRID-ECDF
1553713751.8452594,160032,RAL-LCG211,eMERLIN
1553723958.5883305,174912,RAL-LCG211,Capacity
1553739811.6507854,43648,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1553766666.2315507,141568,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-ECDF
1553767212.6263287,71648,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1553771536.8541067,154784,RAL-LCG211,EUCLID
1553787244.6952245,105536,ral-cloud244,UKI-SOUTHGRID-CAM-HEP
1553788975.3114176,154400,UKI-LT2-Brunel9,UKI-NORTHGRID-SHEF-HEP
1553802762.157924,103648,UKI-LT2-QMUL4,eMERLIN
1553814051.3274522,68224,ral-cloud244,UKI-SOUTHGRID-CAM-HEP
1553823174.4663074,71360,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-MAN-HEP
1553827599.3622293,163520,UKI-SOUTHGRID-OX-HEP2,Allocation
1553833270.0367982,136480,UKI-LT2-IC-HEP25,dirac
1553835474.7847896,70336,UKI-NORTHGRID-SHEF-HEP7,eMERLIN
1553855626.9977303,90624,UKI-SOUTHGRID-RALPP5,virgo
1553864896.33067,154944,UKI-SCOTGRID-ECDF2,lz
1553867828.2487433,167968,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
1553884218.3991768,30304,RAL-LCG211,UKI-NORTHGRID-SHEF-HEP
1553886544.950703,104800,UKI-SCOTGRID-ECDF2,iris.ac.uk
1553904614.3032076,35840,UKI-SOUTHGRID-BHAM-HEP,AENEAS
1553916204.3526611,115776,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1553956711.7607589,164224,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1553958443.6429768,18656,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
1553962619.3327854,120736,ral-cloud244,gaia-test
1553969493.364781,62048,UKI-LT2-QMUL4,lsst
1553972088.4647105,15328,UKI-SOUTHGRID-RALPP5,AENEAS
1553987990.3261933,101248,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
1554035116.0539412,125280,UKI-LT2-QMUL4,iris.ac.uk
1554040471.2620118,146176,UKI-LT2-IC-HEP25,UKI-LT2-Brunel
1554043025.3640583,128576,UKI-NORTHGRID-MAN-HEP14,gaia-prod
1554053431.5892951,55712,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
1554064021.217202,162688,UK-CAM-CUMULUS47,eMERLIN
1554090952.7678773,175904,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
1554095117.4708893,37824,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LANCS-HEP
1554095886.4719672,140128,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-CAM-HEP
1554099020.5247624,79328,UK-CAM-CUMULUS47,vcycle
1554100673.615287,102624,UKI-LT2-Brunel9,gaia
1554112157.9803503,32928,UKI-SCOTGRID-GLASGOW4,CCFE
1554117903.8416634,175904,UK-CAM-CUMULUS47,gaia-prod
1554118508.39153,165824,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BRIS-HEP
1554118987.2976918,86336,UKI-NORTHGRID-LIV-HEP3,Capacity
1554120177.8544834,78272,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1554120570.1916757,121856,UKI-LT2-RH,Capacity
1554138069.6840465,121664,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1554152319.371229,83328,UKI-NORTHGRID-MAN-HEP14,lz
1554170686.3712878,84192,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-ECDF
1554180310.901826,37824,UKI-SOUTHGRID-BRIS-HEP1,gaia
1554189338.8783867,101152,UKI-LT2-RH,iris.ac.uk
1554192289.0259726,52288,UKI-NORTHGRID-LANCS-HEP7,RAL-LCG2
1554194734.91426,152992,UKI-NORTHGRID-MAN-HEP14,iris.ac.uk
1554208348.5646007,63008,UKI-NORTHGRID-MAN-HEP14,lz
1554210882.0258832,145440,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
1554225000.888783,69696,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
1554228106.3050952,31616,UKI-NORTHGRID-LIV-HEP3,EUCLID
1554232160.675504,159776,RAL-LCG211,virgo
1554232185.9500847,7264,UK-CAM-CUMULUS47,CCFE
1554232793.924769,19264,UKI-SOUTHGRID-BRIS-HEP1,CCFE
1554244368.332915,59776,UKI-LT2-RH,dune
1554244655.0706537,122752,UKI-SOUTHGRID-RALPP5,EUCLID
1554247644.0148554,173632,UKI-SOUTHGRID-OX-HEP2,EUCLID
1554248586.6537912,76576,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BRIS-HEP
1554256534.1991084,9216,UKI-LT2-IC-HEP25,Diamond
1554296626.1060917,171328,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BHAM-HEP
1554304268.9047577,63552,UKI-SCOTGRID-GLASGOW4,virgo
1554328834.6795201,124544,UKI-LT2-RH,Allocation
1554340814.6509817,42464,UKI-NORTHGRID-SHEF-HEP7,gaia
1554353594.843608,81504,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1554353773.1114504,160224,UKI-NORTHGRID-LIV-HEP3,Allocation
1554357429.7901855,19264,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
1554388446.3242075,71296,UKI-SCOTGRID-GLASGOW4,lz
1554399969.7099557,124384,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-RHUL
1554413237.0426164,165216,UKI-NORTHGRID-LIV-HEP3,LSST
1554418244.6817677,50272,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-MAN-HEP
1554419633.0388331,31872,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-ECDF
1554420716.306664,45856,UKI-LT2-Brunel9,UKI-NORTHGRID-SHEF-HEP
1554427550.467675,139712,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1554438990.9205112,102720,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1554444581.0288992,7456,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
1554451524.4821727,160864,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
1554483513.1046767,137376,UKI-NORTHGRID-LANCS-HEP7,CCFE
1554496824.7350543,84640,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1554507547.599659,122176,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1554513918.931318,99456,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
1554515077.722755,103520,RAL-LCG211,dune
1554518205.6123395,128608,UKI-SCOTGRID-GLASGOW4,virgo
1554518748.3298848,49792,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-SHEF-HEP
1554522630.8781517,91968,UKI-NORTHGRID-SHEF-HEP7,casu
1554555695.9820495,131936,UKI-LT2-Brunel9,gaia
1554565497.6138582,18688,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
1554570175.1755292,28352,UKI-SCOTGRID-GLASGOW4,CLF
1554572915.4448154,161216,UKI-SCOTGRID-ECDF2,RAL-LCG2
1554576125.7346106,73440,UKI-SOUTHGRID-CAM-HEP,dune
1554610191.5960064,177280,UK-CAM-CUMULUS47,UKI-LT2-RHUL
1554617530.0980997,160640,UKI-LT2-RH,gaia-dev
1554625170.081434,142336,UKI-LT2-IC-HEP25,UKI-NORTHGRID-LANCS-HEP
1554647602.134448,142400,UKI-LT2-IC-HEP25,UKI-NORTHGRID-SHEF-HEP
1554648914.040187,170048,UKI-LT2-IC-HEP25,UKI-SCOTGRID-GLASGOW
1554649138.0674915,59488,UKI-NORTHGRID-LIV-HEP3,LSST
1554652567.0088136,96352,UKI-LT2-IC-HEP25,UKI-NORTHGRID-SHEF-HEP
1554660700.1784496,157408,UKI-SOUTHGRID-RALPP5,jintrac
1554667076.8213196,44384,ral-cloud244,UKI-SOUTHGRID-OX-HEP
1554667644.4423003,142592,UKI-SOUTHGRID-CAM-HEP,CLF
1554668762.3931875,17632,UKI-LT2-Brunel9,LSST
1554671092.6683145,92960,UKI-LT2-Brunel9,gaia-prod
1554672018.0426083,149920,UKI-SCOTGRID-ECDF2,vcycle
1554674106.4946818,62048,UKI-SCOTGRID-ECDF2,gaia-test
1554677615.1681373,174048,UKI-SOUTHGRID-BHAM-HEP,CCFE
1554681415.8319426,107328,UKI-LT2-Brunel9,vo.cta.in2p3.fr
1554683260.909271,125280,UKI-SCOTGRID-GLASGOW4,virgo
1554686474.5740585,110976,UKI-LT2-Brunel9,virgo
1554688210.2286007,75648,UKI-NORTHGRID-SHEF-HEP7,Capacity
1554700195.197108,179136,UKI-SOUTHGRID-OX-HEP2,gaia-prod
1554703409.8241105,157760,UK-CAM-CUMULUS47,lsst
1554709219.1358848,44096,UKI-SOUTHGRID-BRIS-HEP1,gaia-prod
1554723271.9436116,158560,UKI-LT2-QMUL4,UKI-SCOTGRID-ECDF
1554723548.3898306,150848,UKI-LT2-RH,UKI-NORTHGRID-SHEF-HEP
1554751683.1598947,72096,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-CAM-HEP
1554752746.214355,127328,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
1554755062.1744325,157120,UKI-LT2-QMUL4,ISIS
1554757593.7808676,768,UKI-LT2-RH,gaia
1554784944.5874922,17952,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BHAM-HEP
1554787254.7702382,44128,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1554792220.4001703,86432,UKI-SOUTHGRID-OX-HEP2,iris.ac.uk
1554792840.1622558,22400,UKI-LT2-Brunel9,eMERLIN
1554798438.085859,154112,UKI-SOUTHGRID-BRIS-HEP1,eMERLIN
1554816469.0415044,93920,UKI-SOUTHGRID-RALPP5,iris.ac.uk
1554817168.0730522,152640,UKI-NORTHGRID-LIV-HEP3,jintrac
1554818122.0462635,72992,UKI-SOUTHGRID-OX-HEP2,ral-cloud
1554818198.977426,29248,UKI-NORTHGRID-MAN-HEP14,gaia-test
1554829435.6620255,53792,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1554840363.0025973,60064,RAL-LCG211,gaia-prod
1554850644.9212246,64096,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1554895219.3386874,124384,UKI-SOUTHGRID-BHAM-HEP,gaia-dev
1554943729.305386,166272,RAL-LCG211,dune
1554953824.2492285,102880,UKI-NORTHGRID-LIV-HEP3,casu
1554959097.432225,124768,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
1554999676.5173433,8480,UKI-NORTHGRID-LANCS-HEP7,RAL-LCG2
1555006535.498272,152736,UKI-NORTHGRID-MAN-HEP14,gaia
1555038447.6805098,94784,UKI-SOUTHGRID-CAM-HEP,casu
1555038800.5345588,34784,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-Brunel
1555046824.2062957,109216,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
1555046940.7014234,120384,UKI-SCOTGRID-GLASGOW4,EUCLID
1555052973.9446921,8896,UKI-LT2-Brunel9,UKI-SOUTHGRID-BHAM-HEP
1555083894.4434733,109152,UKI-LT2-IC-HEP25,UKI-SCOTGRID-GLASGOW
1555091061.398697,61024,UKI-NORTHGRID-LIV-HEP3,eMERLIN
1555093121.8525794,182528,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
1555096970.3990328,108576,UKI-SOUTHGRID-OX-HEP2,lsst
1555101059.1529973,144352,UKI-LT2-RH,gaia-dev
1555102212.6118984,37728,UKI-LT2-RH,ral-cloud
1555110518.414695,70368,UKI-LT2-Brunel9,lz
1555135682.6271756,109248,UKI-LT2-QMUL4,RAL-LCG2
1555146328.9861465,22720,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1555157819.5885284,38080,UKI-SOUTHGRID-OX-HEP2,RAL-LCG2
1555160467.7978365,169248,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1555164043.5907934,149920,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-GLASGOW
1555176527.645045,180768,UKI-SCOTGRID-GLASGOW4,RAL-LCG2
1555177052.6449444,166368,UKI-SOUTHGRID-BHAM-HEP,AENEAS
1555201126.0147624,172608,UKI-LT2-Brunel9,Allocation
1555214493.922168,162560,UKI-SCOTGRID-ECDF2,vcycle
1555217833.4486325,168544,UKI-LT2-Brunel9,CCFE
1555217941.7796094,17696,UKI-SOUTHGRID-OX-HEP2,gaia
1555219372.6612024,106272,UKI-LT2-RH,gaia
1555223008.0000544,146816,UKI-SOUTHGRID-BHAM-HEP,ISIS
1555227667.7126453,141888,UKI-NORTHGRID-LIV-HEP3,AENEAS
1555230476.5698032,86528,UK-CAM-CUMULUS47,EUCLID
1555237287.792446,144928,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
1555274182.8713577,88224,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
1555286000.9996963,126848,UKI-LT2-IC-HEP25,AENEAS
1555291252.9240408,176256,UKI-SOUTHGRID-RALPP5,gaia-prod
1555296964.1638308,166944,ral-cloud244,dirac
1555306022.7694013,96064,RAL-LCG211,vcycle
1555307123.2745085,44448,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1555310616.0152254,40128,UKI-SOUTHGRID-RALPP5,Allocation
1555338682.4499168,76864,UKI-SOUTHGRID-CAM-HEP,ral-cloud
1555359526.369353,2784,UKI-SOUTHGRID-RALPP5,lz
1555361013.364009,116352,UKI-SCOTGRID-ECDF2,lsst
1555363072.3348546,640,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1555363893.2804995,107072,UKI-LT2-RH,ral-cloud
1555365518.6619186,6144,UKI-LT2-Brunel9,eMERLIN
1555368942.361452,34688,UK-CAM-CUMULUS47,UKI-SOUTHGRID-RALPP
1555375675.2043304,62528,UKI-LT2-Brunel9,UKI-LT2-QMUL
1555376199.2599044,96768,UKI-NORTHGRID-LANCS-HEP7,LSST
1555376343.0291007,158496,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BRIS-HEP
1555399536.9942534,147712,UKI-LT2-QMUL4,UKI-SOUTHGRID-RALPP
1555429369.0121024,131840,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
1555432449.0962133,118400,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1555443321.8865378,35904,UKI-SOUTHGRID-CAM-HEP,Capacity
1555460921.868648,96480,UKI-SOUTHGRID-RALPP5,LSST
1555471422.8054776,183520,ral-cloud244,UKI-SCOTGRID-GLASGOW
1555473152.6394198,68256,UKI-SCOTGRID-GLASGOW4,gaia-test
1555474103.49286,63392,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
1555474663.026212,51552,UKI-NORTHGRID-SHEF-HEP7,gaia-test
1555475320.8791678,84320,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
1555483266.6105478,128480,UK-CAM-CUMULUS47,virgo
1555485667.294853,76576,RAL-LCG211,UKI-SOUTHGRID-RALPP
1555490463.8278394,140128,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-SHEF-HEP
1555495428.1115696,71712,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-OX-HEP
1555498197.992185,96192,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1555510953.0802283,97632,UKI-NORTHGRID-MAN-HEP14,UK-CAM-CUMULUS
1555513122.5242052,82016,UKI-NORTHGRID-SHEF-HEP7,lsst
1555531065.1880105,146272,UKI-SOUTHGRID-BHAM-HEP,virgo
1555560542.9488585,120992,RAL-LCG211,gaia-test
1555561689.673635,128128,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
1555564229.8991258,11904,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
1555568912.534984,94752,UKI-NORTHGRID-SHEF-HEP7,Allocation
1555573668.6490884,115776,RAL-LCG211,skatelescope.eu
1555576116.7951894,80416,UKI-NORTHGRID-LANCS-HEP7,lz
1555580186.6663368,127104,UKI-LT2-QMUL4,Capacity
1555586127.040417,52512,UKI-NORTHGRID-SHEF-HEP7,vcycle
1555589177.7943258,45056,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
1555624743.7257347,77856,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-IC-HEP
1555635088.246026,164736,RAL-LCG211,RAL-LCG2
1555639206.5060887,170944,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
1555642338.936474,131936,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-QMUL
1555659877.8677135,122176,UKI-NORTHGRID-LIV-HEP3,virgo
1555687704.9418118,82560,UKI-SOUTHGRID-OX-HEP2,CLF
1555694163.9399288,119136,UKI-SCOTGRID-GLASGOW4,dune
1555694306.4511423,116320,UK-CAM-CUMULUS47,Capacity
1555695277.7324116,35744,RAL-LCG211,gaia-test
1555695927.5752704,48928,UKI-SCOTGRID-ECDF2,ral-cloud
1555711663.7596507,117248,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-Brunel
1555720745.441949,164864,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
1555722770.8765888,110592,UKI-SOUTHGRID-BHAM-HEP,lsst
1555728051.3509648,121408,UKI-LT2-QMUL4,UKI-LT2-Brunel
1555730092.2645514,176224,UKI-SCOTGRID-GLASGOW4,lz
1555743592.8768723,168096,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
1555777500.5422826,167040,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-ECDF
1555797203.6214547,177312,UKI-SOUTHGRID-BRIS-HEP1,casu
1555798261.2680633,177952,RAL-LCG211,iris.ac.uk
1555801470.8424532,187008,UKI-SCOTGRID-ECDF2,Capacity
1555819653.8094807,186080,UKI-LT2-RH,casu
1555848789.433722,59936,UKI-SCOTGRID-ECDF2,gaia-test
1555862469.7071486,175776,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
1555863458.5972843,97728,UKI-LT2-IC-HEP25,UKI-LT2-QMUL
1555886434.8582435,2848,UKI-SCOTGRID-GLASGOW4,gaia
1555891591.0706549,64608,UKI-NORTHGRID-SHEF-HEP7,jintrac
1555899579.8666694,105632,UKI-NORTHGRID-LIV-HEP3,AENEAS
1555899605.886453,183872,UKI-LT2-IC-HEP25,UKI-SCOTGRID-ECDF
1555909054.4708614,159264,UKI-LT2-RH,AENEAS
1555915393.7634614,63328,UKI-LT2-QMUL4,lsst
1555925692.249907,135168,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-RHUL
1555938903.5789902,69408,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
1555982731.9236887,54720,ral-cloud244,dirac
1555992605.2426672,38528,UKI-SOUTHGRID-CAM-HEP,CCFE
1556004208.1053624,90336,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1556011139.6058257,148192,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
1556012317.488602,97312,UK-CAM-CUMULUS47,CLF
1556048688.1746101,144352,UKI-SCOTGRID-ECDF2,dirac
1556051769.4774368,96000,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-RHUL
1556056869.381559,53024,UKI-SOUTHGRID-BHAM-HEP,ISIS
1556058034.5034902,163488,UKI-SOUTHGRID-CAM-HEP,gaia
1556058071.5291276,145088,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
1556064268.765009,63328,UKI-NORTHGRID-SHEF-HEP7,eMERLIN
1556065068.2007608,160960,UKI-SOUTHGRID-BHAM-HEP,jintrac
1556073191.4835408,158656,RAL-LCG211,UKI-SOUTHGRID-RALPP
1556097065.1637611,138464,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-RALPP
1556098209.5580702,118464,UKI-SOUTHGRID-RALPP5,eMERLIN
1556108206.771622,121376,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1556108563.8243403,26496,UKI-SOUTHGRID-OX-HEP2,jintrac
1556115272.163533,89952,UKI-NORTHGRID-MAN-HEP14,RAL-LCG2
1556115597.7716198,163136,UKI-NORTHGRID-SHEF-HEP7,CLF
1556135810.8389966,78016,UKI-SCOTGRID-GLASGOW4,lz
1556145246.6133997,76800,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
1556163673.6249657,121280,UK-CAM-CUMULUS47,dune
1556165980.8474917,65952,UKI-SCOTGRID-GLASGOW4,Capacity
1556176135.0508618,171712,UKI-LT2-Brunel9,UKI-NORTHGRID-MAN-HEP
1556179818.0390463,256,UKI-SOUTHGRID-RALPP5,dirac
1556198926.227021,95136,UK-CAM-CUMULUS47,LSST
1556243903.4566207,52064,UKI-LT2-RH,lsst
1556262135.6119437,179296,UKI-SOUTHGRID-OX-HEP2,dirac
1556289468.319496,16032,UKI-LT2-Brunel9,UKI-NORTHGRID-SHEF-HEP
1556293707.7273927,5824,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BHAM-HEP
1556293924.413708,145280,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-RHUL
1556309083.8811114,17888,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1556333738.4698596,171488,UKI-NORTHGRID-SHEF-HEP7,CLF
1556335341.8045127,62112,RAL-LCG211,CCFE
1556344468.4724748,9824,UKI-SCOTGRID-ECDF2,UKI-LT2-Brunel
1556354724.308294,133696,UKI-SOUTHGRID-OX-HEP2,iris.ac.uk
1556364490.0721188,17216,UKI-SOUTHGRID-OX-HEP2,casu
1556367013.6484594,169056,UK-CAM-CUMULUS47,gaia-test
1556379455.857985,184448,RAL-LCG211,RAL-LCG2
1556404912.729662,84576,UKI-LT2-QMUL4,UKI-SOUTHGRID-OX-HEP
1556411232.8289216,150528,UK-CAM-CUMULUS47,virgo
1556441443.9032528,416,UKI-SOUTHGRID-CAM-HEP,vcycle
1556451005.4083972,162464,UKI-LT2-IC-HEP25,gaia-prod
1556499388.243636,89632,UK-CAM-CUMULUS47,LSST
1556500593.3055594,48576,UKI-LT2-RH,dune
1556515348.0312657,180288,UKI-SOUTHGRID-BHAM-HEP,virgo
1556521699.7729526,89216,UKI-SOUTHGRID-BHAM-HEP,ISIS
1556533909.600606,56512,UKI-SCOTGRID-GLASGOW4,skatelescope.eu
1556551262.3301787,90624,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
1556553188.9583151,89184,UKI-SOUTHGRID-RALPP5,lsst
1556555947.54045,156864,UKI-SCOTGRID-GLASGOW4,dune
1556559541.470334,37440,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
1556569820.6191037,12064,RAL-LCG211,ral-cloud
1556576062.4059858,87328,UKI-SOUTHGRID-RALPP5,lsst
1556599048.2671523,84480,UKI-SOUTHGRID-BRIS-HEP1,Capacity
1556608855.615506,69440,UKI-SOUTHGRID-OX-HEP2,CLF
1556656147.043308,144576,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-MAN-HEP
1556656243.5315619,82688,UKI-NORTHGRID-SHEF-HEP7,gaia-test
