,date,cores,site,vo
3246,1610829595.3546114,113056,UKI-SOUTHGRID-BHAM-HEP,CLF
3247,1608481721.9237027,148704,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
3248,1601096789.326059,75648,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
3249,1543956315.819701,110464,UKI-LT2-RH,lz
3250,1556146519.3620088,107488,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-MAN-HEP
3251,1542117722.461496,105440,UKI-LT2-RH,gaia-dev
3252,1528715667.3794694,28416,UKI-NORTHGRID-MAN-HEP14,Allocation
3253,1621468669.271564,74432,UKI-SCOTGRID-GLASGOW4,EUCLID
3254,1549669839.3169742,54528,UKI-SCOTGRID-GLASGOW4,vcycle
3255,1532047688.4145086,173504,UKI-SOUTHGRID-RALPP5,RAL-LCG2
3256,1583484931.943732,151424,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
3257,1565443976.3379307,120768,ral-cloud244,LSST
3258,1534381611.3345392,193472,UKI-SOUTHGRID-RALPP5,CCFE
3259,1566014395.3890488,93888,UKI-SOUTHGRID-BHAM-HEP,CCFE
3260,1588045749.635977,2496,UKI-SOUTHGRID-RALPP5,skatelescope.eu
3261,1529404849.885303,18432,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
3262,1565825389.4615407,189696,UKI-NORTHGRID-SHEF-HEP7,gaia
3263,1607166082.3803015,38368,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
3264,1564192437.6454613,144192,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-GLASGOW
3265,1597291828.5284612,179616,UKI-SOUTHGRID-BRIS-HEP1,vo.cta.in2p3.fr
3266,1600920895.5463934,25088,RAL-LCG211,iris.ac.uk
3267,1536319682.4677753,142368,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
3268,1576701511.1505547,177152,ral-cloud244,gaia-prod
3269,1536469763.7804344,14368,UKI-LT2-QMUL4,UKI-SCOTGRID-GLASGOW
3270,1594782367.1355658,27744,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
3271,1530592781.743361,139968,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
3272,1593058520.8262687,115520,UKI-NORTHGRID-SHEF-HEP7,Allocation
3273,1603807784.4830701,33504,RAL-LCG211,lz
3274,1560025519.193611,36544,UKI-NORTHGRID-MAN-HEP14,CCFE
3275,1607310112.1999707,144320,UKI-SCOTGRID-ECDF2,gaia-dev
3276,1559767950.4808917,194912,UKI-NORTHGRID-SHEF-HEP7,jintrac
3277,1576236496.909978,203520,UKI-SOUTHGRID-RALPP5,lsst
3278,1550282411.9600165,108384,UKI-SCOTGRID-GLASGOW4,UK-CAM-CUMULUS
3279,1596578459.2821891,34560,UKI-NORTHGRID-MAN-HEP14,lsst
3280,1606893938.7154634,188480,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-RALPP
3281,1620317803.3558617,95456,UKI-LT2-RH,UKI-SOUTHGRID-RALPP
3282,1556332283.2711732,71808,UKI-SCOTGRID-ECDF2,gaia-dev
3283,1604799926.0881212,126656,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
3284,1601898691.912484,114208,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
3285,1538533352.820005,75552,UKI-SCOTGRID-GLASGOW4,Capacity
3286,1570070432.627188,156064,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
3287,1601742621.9615672,200512,UKI-SOUTHGRID-OX-HEP2,Allocation
3288,1577940466.4453573,153248,UK-CAM-CUMULUS47,UKI-NORTHGRID-MAN-HEP
3289,1590126479.8476174,139104,UKI-SOUTHGRID-CAM-HEP,ISIS
3290,1567007792.124644,185504,UKI-LT2-RH,RAL-LCG2
3291,1575981443.9350255,150400,UKI-SCOTGRID-ECDF2,lsst
3292,1532423487.136758,95584,UKI-LT2-QMUL4,gaia-dev
3293,1619406927.7312741,134944,UKI-SOUTHGRID-CAM-HEP,CCFE
3294,1566971429.3859346,92640,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-IC-HEP
3295,1529272813.9906425,135712,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
3296,1604876594.9664176,150496,UKI-LT2-RH,CLF
3297,1555810213.2202523,202624,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BRIS-HEP
3298,1573135853.6831343,164160,UKI-SOUTHGRID-CAM-HEP,CLF
3299,1570807253.153758,79168,UKI-SOUTHGRID-OX-HEP2,vcycle
3300,1593893159.8209934,104544,UKI-SOUTHGRID-CAM-HEP,AENEAS
3301,1535831224.0956094,151424,UKI-SCOTGRID-ECDF2,jintrac
3302,1619785875.7151158,53824,RAL-LCG211,UKI-LT2-Brunel
3303,1610007545.4851835,57888,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
3304,1580148048.9621184,193728,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BRIS-HEP
3305,1575888181.2762864,123744,UKI-LT2-IC-HEP25,RAL-LCG2
3306,1603668096.3053176,16960,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LIV-HEP
3307,1554709304.8482785,165440,UKI-SOUTHGRID-BHAM-HEP,jintrac
3308,1585600313.4675803,82720,UKI-SCOTGRID-ECDF2,ISIS
3309,1547724469.121822,145504,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
3310,1618728302.5809782,174880,UK-CAM-CUMULUS47,ral-cloud
3311,1616483736.614358,2336,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
3312,1549652411.5843363,133312,UKI-NORTHGRID-LIV-HEP3,ral-cloud
3313,1532499721.7399867,140032,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-QMUL
3314,1542614584.3722394,204640,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LIV-HEP
3315,1613763167.9487672,73856,UKI-SOUTHGRID-CAM-HEP,Capacity
3316,1557151727.778754,62592,UKI-SOUTHGRID-CAM-HEP,dirac
3317,1540245245.4344025,208992,UKI-SOUTHGRID-OX-HEP2,dirac
3318,1545872302.4128528,84704,UKI-NORTHGRID-SHEF-HEP7,AENEAS
3319,1572635657.8686976,67936,UKI-NORTHGRID-LIV-HEP3,vcycle
3320,1536266159.795004,10336,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-QMUL
3321,1569608700.2840886,150528,UKI-SOUTHGRID-RALPP5,vo.cta.in2p3.fr
3322,1550664185.2275271,86432,UK-CAM-CUMULUS47,dirac
3323,1576110202.9120703,73088,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
3324,1547395828.5570948,76928,UK-CAM-CUMULUS47,UKI-SOUTHGRID-RALPP
3325,1614295084.5843666,81792,UKI-SOUTHGRID-OX-HEP2,EUCLID
3326,1614642714.1472554,68960,UKI-LT2-QMUL4,ral-cloud
3327,1598159943.6113427,136512,UKI-LT2-RH,gaia-prod
3328,1613497339.3195703,86816,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
3329,1558272394.458134,7872,UKI-NORTHGRID-MAN-HEP14,Allocation
3330,1622970432.9854023,198720,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
3331,1571492713.3244607,170048,UKI-SOUTHGRID-BHAM-HEP,CLF
3332,1577012454.7157238,139840,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BRIS-HEP
3333,1551205562.3918014,114912,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
3334,1549317970.037994,210240,UKI-SCOTGRID-GLASGOW4,skatelescope.eu
3335,1580945382.9237456,108640,UKI-SOUTHGRID-OX-HEP2,Capacity
3336,1601392458.46163,117024,UKI-NORTHGRID-MAN-HEP14,AENEAS
3337,1575815749.051364,200832,UKI-NORTHGRID-LIV-HEP3,CCFE
3338,1569118382.8287816,208928,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
3339,1587665883.607356,102656,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-IC-HEP
3340,1623001874.0341134,183488,UKI-LT2-IC-HEP25,Capacity
3341,1610384670.2069793,34976,RAL-LCG211,lsst
3342,1594847961.774144,14464,UKI-NORTHGRID-LANCS-HEP7,Allocation
3343,1606565276.6984332,182208,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
3344,1605078679.6024778,184896,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
3345,1620622264.1875844,179904,RAL-LCG211,gaia-dev
3346,1590888167.5852642,54368,UKI-SOUTHGRID-RALPP5,lz
3347,1608741911.3995285,43904,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
3348,1533677383.3917742,101376,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
3349,1602017940.001118,21888,UKI-SOUTHGRID-OX-HEP2,virgo
3350,1572791729.437016,165248,UKI-SOUTHGRID-BRIS-HEP1,AENEAS
3351,1530961740.5908465,62208,UKI-SCOTGRID-ECDF2,CCFE
3352,1537276936.7014468,68864,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-GLASGOW
3353,1546829741.958419,58496,UKI-NORTHGRID-LANCS-HEP7,dirac
3354,1536513225.5612917,16960,UKI-NORTHGRID-SHEF-HEP7,vcycle
3355,1548238796.0963438,196256,ral-cloud244,UK-CAM-CUMULUS
3356,1621504126.415201,44416,RAL-LCG211,eMERLIN
3357,1621046939.2958665,156192,RAL-LCG211,eMERLIN
3358,1605117843.3358178,148608,UKI-NORTHGRID-LIV-HEP3,iris.ac.uk
3359,1569550887.3429132,93024,UKI-NORTHGRID-MAN-HEP14,CLF
3360,1543903560.339658,198560,UKI-NORTHGRID-MAN-HEP14,gaia-test
3361,1539676187.6677747,209824,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-CAM-HEP
3362,1601210300.750554,162624,UKI-LT2-Brunel9,LSST
3363,1555415651.4140656,64480,UKI-SCOTGRID-ECDF2,gaia-dev
3364,1617066758.8871524,123008,UKI-LT2-QMUL4,gaia
3365,1613228692.065268,156128,UKI-SOUTHGRID-BRIS-HEP1,Allocation
3366,1549211170.1002595,16288,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BHAM-HEP
3367,1543683578.4987884,212064,UKI-SOUTHGRID-RALPP5,AENEAS
3368,1587435637.2622752,115744,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
3369,1606261031.942462,87104,UKI-NORTHGRID-LANCS-HEP7,casu
3370,1550614184.093745,72032,UKI-LT2-QMUL4,UKI-LT2-Brunel
3371,1544517752.9058557,55968,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-RALPP
3372,1528426955.666893,206592,UKI-SOUTHGRID-CAM-HEP,dune
3373,1592753038.4352996,142656,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
3374,1575247473.7347078,92256,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
3375,1532296265.415934,33408,UKI-LT2-Brunel9,LSST
3376,1619926758.9584644,32960,UKI-SCOTGRID-GLASGOW4,gaia
3377,1601031641.548212,96448,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-SHEF-HEP
3378,1558051651.871931,96544,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
3379,1607272343.7179346,211872,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-ECDF
3380,1616442368.3597288,78688,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
3381,1557150586.991018,200416,ral-cloud244,lz
3382,1578014453.2848678,53824,UKI-SCOTGRID-GLASGOW4,CCFE
3383,1541093456.2620945,77536,UKI-NORTHGRID-LANCS-HEP7,ral-cloud
3384,1544447292.5951622,119552,UKI-SOUTHGRID-RALPP5,iris.ac.uk
3385,1560707759.083996,168672,UKI-SOUTHGRID-CAM-HEP,Capacity
3386,1566218930.108374,36832,UKI-SOUTHGRID-BHAM-HEP,lsst
3387,1559479297.636763,39936,UKI-SCOTGRID-ECDF2,UKI-LT2-QMUL
3388,1549192704.0264735,166432,UK-CAM-CUMULUS47,ISIS
3389,1563520574.5399942,28736,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
3390,1568728662.1860638,5344,UKI-LT2-IC-HEP25,Diamond
3391,1589959011.0009487,160224,UKI-LT2-RH,RAL-LCG2
3392,1566093081.850481,138016,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
3393,1570411220.9304993,166592,UKI-LT2-IC-HEP25,eMERLIN
3394,1549487304.5585346,37152,UKI-LT2-IC-HEP25,gaia-test
3395,1578676917.01485,103072,RAL-LCG211,Capacity
3396,1579586101.0794468,155552,UKI-LT2-IC-HEP25,Diamond
3397,1594639587.310735,201984,UKI-SOUTHGRID-CAM-HEP,lsst
3398,1556717277.5594077,105312,UKI-NORTHGRID-MAN-HEP14,ral-cloud
3399,1580475379.4053867,153728,UKI-LT2-QMUL4,UKI-SOUTHGRID-CAM-HEP
3400,1578639851.2401328,102976,UKI-NORTHGRID-LIV-HEP3,gaia-prod
3401,1555526409.1642323,116480,UKI-SOUTHGRID-RALPP5,LSST
3402,1532476320.425368,209664,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
3403,1609082813.8063707,197984,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
3404,1547044346.1308572,185024,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
3405,1566913711.6926177,60352,UKI-LT2-QMUL4,UKI-SOUTHGRID-BHAM-HEP
3406,1530777234.759876,105408,UK-CAM-CUMULUS47,skatelescope.eu
3407,1569371768.903954,199072,UKI-LT2-Brunel9,Capacity
3408,1568813066.586624,95072,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
3409,1577164817.1573634,6208,UKI-LT2-RH,iris.ac.uk
3410,1588029501.2585347,136864,UK-CAM-CUMULUS47,RAL-LCG2
3411,1608299587.0100744,68736,RAL-LCG211,gaia-dev
3412,1589222169.3903866,91040,UKI-SCOTGRID-ECDF2,skatelescope.eu
3413,1590948231.0924141,175712,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
3414,1582477342.925951,149184,UKI-LT2-Brunel9,Capacity
3415,1577539639.550593,63648,RAL-LCG211,lsst
3416,1538872108.1136324,122592,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
3417,1612318624.774724,216064,UKI-SCOTGRID-ECDF2,ISIS
3418,1603373862.8905728,69312,UKI-NORTHGRID-SHEF-HEP7,RAL-LCG2
3419,1593232382.6160367,191008,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
3420,1618439607.815321,208256,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LIV-HEP
3421,1607701870.9367511,26912,UKI-NORTHGRID-LANCS-HEP7,lz
3422,1542689127.8458211,174432,UKI-SOUTHGRID-OX-HEP2,gaia-test
3423,1600606418.137376,157536,ral-cloud244,UKI-SOUTHGRID-BRIS-HEP
3424,1610741693.347213,11392,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-RHUL
3425,1538177872.8598382,49504,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-MAN-HEP
3426,1607353252.294908,109440,UKI-SOUTHGRID-BHAM-HEP,dirac
3427,1533364918.5661883,155968,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
3428,1595407137.3107202,30464,UKI-NORTHGRID-LIV-HEP3,casu
3429,1594379656.6484833,89056,UKI-LT2-RH,casu
3430,1598411403.1323195,93088,ral-cloud244,UKI-SOUTHGRID-OX-HEP
3431,1615087237.3608377,116352,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-OX-HEP
3432,1530399933.0376391,142336,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-LANCS-HEP
3433,1557410313.275046,188224,UKI-SOUTHGRID-RALPP5,gaia-prod
3434,1608757924.8936493,100960,UKI-LT2-Brunel9,UKI-LT2-QMUL
3435,1590279443.1749918,45152,UKI-SCOTGRID-GLASGOW4,CCFE
3436,1580924883.0208085,140256,UKI-LT2-QMUL4,gaia-prod
3437,1608736353.8914294,59808,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-RHUL
3438,1589851608.4996564,36288,UK-CAM-CUMULUS47,UKI-LT2-Brunel
3439,1566604518.425651,145664,UKI-SOUTHGRID-BRIS-HEP1,Diamond
3440,1527366505.5863516,10144,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-Brunel
3441,1543568807.0587382,102848,UKI-LT2-Brunel9,vcycle
3442,1570923838.6500401,137696,UKI-SCOTGRID-ECDF2,gaia-test
3443,1601739571.7744913,17472,UKI-NORTHGRID-LIV-HEP3,CLF
3444,1622027238.8058603,161216,UKI-SCOTGRID-ECDF2,Diamond
3445,1583609846.1787546,171104,RAL-LCG211,ral-cloud
3446,1535515131.3331485,184096,RAL-LCG211,Allocation
3447,1563984995.9515564,124064,UK-CAM-CUMULUS47,casu
3448,1557790074.699196,23552,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-QMUL
3449,1582439521.3182356,215168,UKI-NORTHGRID-LANCS-HEP7,ISIS
3450,1571375340.9507442,45696,UKI-NORTHGRID-LIV-HEP3,AENEAS
3451,1609284949.2717533,76512,UKI-NORTHGRID-MAN-HEP14,dune
3452,1574732337.0006824,124768,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
3453,1555959791.0344727,154688,UKI-SCOTGRID-ECDF2,vcycle
3454,1588923583.3630855,183520,UKI-LT2-QMUL4,Allocation
3455,1566023521.6166806,23072,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
3456,1597465888.6379335,54400,UKI-SCOTGRID-ECDF2,Capacity
3457,1532754239.4111187,78080,UKI-NORTHGRID-MAN-HEP14,lsst
3458,1562705982.247007,216512,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
3459,1605093357.5389144,54464,UKI-LT2-QMUL4,UKI-LT2-Brunel
3460,1588690288.0060723,97184,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LIV-HEP
3461,1616868297.7492843,217056,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BRIS-HEP
3462,1595203107.5782223,5760,UKI-SCOTGRID-GLASGOW4,skatelescope.eu
3463,1612765951.3058107,47968,UKI-LT2-Brunel9,lz
3464,1553950030.7658303,128416,UKI-SOUTHGRID-OX-HEP2,virgo
3465,1594227499.734266,133248,UKI-LT2-Brunel9,Allocation
3466,1565075365.6966643,60960,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
3467,1538958319.0648708,205312,UKI-LT2-RH,skatelescope.eu
3468,1591917292.5392478,210688,RAL-LCG211,dune
3469,1622380223.5972939,106720,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
3470,1585681093.292769,41472,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-MAN-HEP
3471,1583007103.7073407,41760,UKI-LT2-IC-HEP25,eMERLIN
3472,1570190064.3599968,192768,UKI-NORTHGRID-MAN-HEP14,casu
3473,1597913942.917854,51104,UKI-NORTHGRID-MAN-HEP14,gaia
3474,1585427120.9890997,125600,UKI-LT2-IC-HEP25,eMERLIN
3475,1618739139.294502,150880,UKI-LT2-RH,UKI-NORTHGRID-MAN-HEP
3476,1613716747.8154495,123584,ral-cloud244,Allocation
3477,1540481553.3381827,45248,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
3478,1576992969.1506295,138752,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
3479,1541085427.3425865,145632,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
3480,1562369855.1940396,147904,UKI-LT2-IC-HEP25,ral-cloud
3481,1549900691.325036,18784,UK-CAM-CUMULUS47,ISIS
3482,1538159042.2120683,40512,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
3483,1579132222.0441515,85184,UKI-NORTHGRID-LANCS-HEP7,dirac
3484,1531673594.5940342,28288,UKI-SOUTHGRID-OX-HEP2,AENEAS
3485,1543705362.4823492,177312,UKI-LT2-QMUL4,skatelescope.eu
3486,1622810806.861887,219040,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-RALPP
3487,1567278446.0504003,166336,UKI-SCOTGRID-GLASGOW4,LSST
3488,1533179618.2910748,165056,UK-CAM-CUMULUS47,UKI-LT2-RHUL
3489,1574206252.6360977,125216,UKI-SOUTHGRID-BRIS-HEP1,dune
3490,1596875608.5034058,104000,UKI-SOUTHGRID-CAM-HEP,AENEAS
3491,1599890871.9719617,98688,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
3492,1595310604.932364,33440,UKI-LT2-Brunel9,gaia-prod
3493,1568458487.0220315,102912,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-IC-HEP
3494,1576332959.171501,195136,UKI-LT2-Brunel9,UKI-LT2-Brunel
3495,1591073490.0999877,113056,UKI-SOUTHGRID-BHAM-HEP,virgo
3496,1529225881.572545,70176,UKI-NORTHGRID-MAN-HEP14,dune
3497,1609655948.9141564,103520,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-SHEF-HEP
3498,1595278844.1637416,194144,UKI-LT2-RH,Allocation
3499,1599133491.7085452,155872,UKI-SOUTHGRID-BRIS-HEP1,dune
3500,1546407648.5124478,88448,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
3501,1570100304.532907,135392,UKI-NORTHGRID-LANCS-HEP7,casu
3502,1534778212.1339839,33600,UKI-LT2-QMUL4,lsst
3503,1589693978.4314446,208512,UKI-SCOTGRID-ECDF2,ISIS
3504,1563800032.2175493,178400,RAL-LCG211,RAL-LCG2
3505,1584218789.96986,198368,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
3506,1590433334.105124,64,UKI-SCOTGRID-ECDF2,Capacity
3507,1613152593.3022285,153664,UKI-SOUTHGRID-CAM-HEP,casu
3508,1560172766.05879,84224,UKI-LT2-Brunel9,lsst
3509,1577911545.797775,48896,UKI-SCOTGRID-GLASGOW4,jintrac
3510,1542506843.72253,105408,RAL-LCG211,ral-cloud
3511,1540715456.3428793,133280,RAL-LCG211,UKI-SCOTGRID-GLASGOW
3512,1548793995.017042,147680,UKI-LT2-RH,UKI-NORTHGRID-MAN-HEP
3513,1553900583.4218166,106432,UKI-SOUTHGRID-RALPP5,UKI-LT2-IC-HEP
3514,1570606493.6438015,196032,ral-cloud244,UKI-SOUTHGRID-RALPP
3515,1621128554.8368099,137312,UKI-NORTHGRID-LIV-HEP3,eMERLIN
3516,1587185602.896633,153184,UK-CAM-CUMULUS47,virgo
3517,1575255044.6210043,1952,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BRIS-HEP
3518,1565058631.4096363,18624,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
3519,1579351453.1647358,16480,UKI-LT2-QMUL4,gaia-dev
3520,1588408895.277588,178816,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-SHEF-HEP
3521,1556719628.6522977,130720,UKI-SCOTGRID-ECDF2,gaia-test
3522,1602499620.8079627,158528,UKI-LT2-QMUL4,ISIS
3523,1587237582.6047108,30752,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
3524,1563426257.6254945,154336,UKI-LT2-Brunel9,vcycle
3525,1547571288.3422594,37152,UKI-SOUTHGRID-OX-HEP2,lz
3526,1596297722.5917714,116576,UKI-SOUTHGRID-RALPP5,Capacity
3527,1590713418.5496497,136064,UKI-LT2-QMUL4,Allocation
3528,1557861334.9444034,148672,UKI-LT2-RH,AENEAS
3529,1602840545.3398771,26912,UKI-LT2-QMUL4,RAL-LCG2
3530,1528624736.7625973,156480,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-IC-HEP
3531,1579568281.761455,73888,UKI-LT2-IC-HEP25,CLF
3532,1555198806.8242366,105120,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
3533,1600750873.6976504,136512,UKI-SOUTHGRID-OX-HEP2,lsst
3534,1615247021.3129506,27872,UKI-SOUTHGRID-BRIS-HEP1,Allocation
3535,1554002037.7933102,224160,ral-cloud244,UKI-LT2-QMUL
3536,1588867307.4714248,188256,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BHAM-HEP
3537,1582961467.6681569,35840,UK-CAM-CUMULUS47,UKI-LT2-Brunel
3538,1552797281.6027942,190304,UKI-SOUTHGRID-CAM-HEP,vcycle
3539,1532381589.4725537,201120,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
3540,1562895530.644004,73632,UKI-SCOTGRID-GLASGOW4,gaia-dev
3541,1561782389.0941868,128832,UKI-SOUTHGRID-CAM-HEP,Allocation
3542,1620063447.7161787,146176,UKI-NORTHGRID-LIV-HEP3,LSST
3543,1585461884.5004182,143104,UKI-LT2-QMUL4,skatelescope.eu
3544,1600782106.3550198,10720,UK-CAM-CUMULUS47,Diamond
3545,1582289935.8231308,103488,RAL-LCG211,UKI-SCOTGRID-ECDF
3546,1532995673.4244876,52736,UKI-LT2-QMUL4,UKI-LT2-RHUL
3547,1574355437.8244605,226560,UKI-NORTHGRID-SHEF-HEP7,vcycle
3548,1615522172.6279662,141824,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
3549,1534979046.6796138,100000,UKI-NORTHGRID-SHEF-HEP7,CLF
3550,1609471001.3257904,205664,UKI-LT2-RH,UKI-LT2-QMUL
3551,1530024063.2441266,136640,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
3552,1578942520.9057724,82304,UK-CAM-CUMULUS47,lsst
3553,1547136816.5427504,39808,RAL-LCG211,UKI-SOUTHGRID-BHAM-HEP
3554,1567838118.4289842,207488,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
3555,1553669058.7006152,113408,UKI-SOUTHGRID-CAM-HEP,ISIS
3556,1542311519.0210478,86624,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
3557,1546496664.6140993,145152,UKI-NORTHGRID-MAN-HEP14,lz
3558,1558930928.0932658,13984,UKI-NORTHGRID-SHEF-HEP7,lsst
3559,1578818438.9907365,69088,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
3560,1547778672.238688,145760,UKI-NORTHGRID-LANCS-HEP7,EUCLID
3561,1560142729.3472157,21760,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
3562,1554589674.1318438,32736,UKI-SOUTHGRID-BHAM-HEP,Capacity
3563,1566813487.3079126,53536,RAL-LCG211,iris.ac.uk
3564,1529877276.8454652,60032,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
3565,1567041178.7621377,72064,RAL-LCG211,UKI-LT2-IC-HEP
3566,1600796379.6246276,36448,UKI-NORTHGRID-LIV-HEP3,jintrac
3567,1592233154.8901305,51904,UKI-NORTHGRID-MAN-HEP14,CLF
3568,1614936811.95819,28896,UK-CAM-CUMULUS47,vcycle
3569,1619897425.5069036,33600,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-MAN-HEP
3570,1535334422.9771845,150112,RAL-LCG211,UKI-SOUTHGRID-RALPP
3571,1562989257.7558608,128480,UKI-LT2-Brunel9,jintrac
3572,1608586855.6427767,205632,UKI-NORTHGRID-SHEF-HEP7,dune
3573,1587816712.5026386,111456,ral-cloud244,gaia-prod
3574,1539377132.0989664,149824,UKI-SOUTHGRID-BHAM-HEP,gaia
